FN1_1,FN1_2,FN1_3,FN1_4,FN1_5,FN1_6,FN1_7,FN1_8,FN1_9,FN1_10,FN1_11,FN1_11_1,FN1_11_2,FN1_11_3,FN1_11_4,FN1_13,FN1_13_1,FN1_14,FN1_15,FN1_16,FN1_17,FN1_18,FN1_19,FN1_20,FN1_21,FN1_21_1,FN1_22,FN1_22_1,FN1_22_2,FN1_23,FN1_24,FN1_24_1,FN2_1,FN2_1_1,FN2_2,FN2_2_1,FN2_3,FN2_3_1,FN2_3_2,FN2_3_3,FN2_3_4,FN2_3_5,FN2_4,FN2_5,FN2_5_1,FN2_7,FN2_8,FN2_9,FN2_10,FN2_10_1,FN3_1,FN3_2,FN3_2_1,FN3_2_2,FN3_3,FN3_4_1,FN3_4_2,FN3_6,FN3_7,FN3_8,FN3_10,FN3_10_1,FN3_11,FN3_11_1,PERF_12M
91960.0,154992.0,91960.0,0,120189.0,0,0,0,0,0,4497,11992,0,1303,0.0,246952.0,149546.0,28932.0,0,247655,3898,247655,276587.0,100000,0,100000,46630.0,-679,0,46630.0,145951.0,127852.0,168125.0,116004.0,13357.0,154768.0,148213,6555,147566,0,0,0,0,6555,147566,4158,0,10713.0,9708,10871,0,0.0,0,0,-77777800000000.0,0,0,45.95,11297,3922.0,85.91,212149.0,63028,187855,0
234413.0,10941.0,37322.0,197091,9645.0,0,0,0,0,0,4570,17126,0,0,0.0,245354.0,286905.0,139302.0,0,30000,6143,30000,169302.0,1000,0,1000,41419.0,0,0,41419.0,42419.0,2499.0,280296.0,386671.0,259421.0,20875.0,39114,-18239,28919,0,0,0,0,-18239,28919,791,100,-17548.0,-18054,67343,0,0.0,0,0,-77777800000000.0,0,0,4141.9,-18010,-11161.0,99.47,244058.0,95111,11010,0
80781.0,159764.0,59804.0,20977,93814.0,0,0,0,0,0,12986,12775,0,0,0.0,240545.0,229517.0,111305.0,0,0,41414,0,111305.0,50000,0,50000,48107.0,0,0,48107.0,98107.0,347330.0,297822.0,224009.0,280579.0,17243.0,44443,-27200,-69214,0,0,0,0,-27200,-69214,2797,26852,-51255.0,-51260,-98530,0,0.0,0,0,-77777800000000.0,0,0,96.21,-51164,-29825.0,72.58,174595.0,-30524,-27965,0
194404.0,15212.0,194404.0,0,0.0,0,0,0,0,0,0,397412,0,0,0.0,209616.0,253919.0,21701.0,0,0,0,0,21701.0,1000,0,1000,64843.0,0,0,64843.0,65843.0,39585.0,347536.0,235725.0,0.0,347536.0,194326,153210,150025,0,0,0,0,153210,150025,2042,1003,154249.0,147264,103577,0,0.0,0,0,-77777800000000.0,0,0,6484.3,148798,149545.0,92.74,194404.0,172703,-107277,0
192406.0,4816.0,192406.0,0,0.0,0,0,0,0,0,0,397412,0,0,0.0,197222.0,162211.0,14782.0,0,0,2259,0,14782.0,10000,0,10000,153385.0,0,0,153385.0,163385.0,35157.0,209219.0,427045.0,98177.0,111042.0,72604,38438,-14850,0,0,0,0,38438,-14850,2472,0,40910.0,40229,198237,0,0.0,0,0,-77777800000000.0,0,0,1533.85,42900,39635.0,97.56,192406.0,177624,-56406,0
173789.0,12222.0,131726.0,42063,0.0,0,0,0,0,0,0,397412,0,0,0.0,186011.0,194531.0,17550.0,0,0,0,0,17550.0,51000,0,51000,173977.0,0,0,173977.0,224977.0,203904.0,502683.0,197401.0,432089.0,70594.0,40137,30457,140373,0,0,0,0,30457,140373,987,207,31237.0,28611,160563,0,0.0,0,0,-77777800000000.0,0,0,341.13,29306,30282.0,93.43,173789.0,156239,-63379,0
158453.0,22578.0,158453.0,0,17151.0,0,0,0,0,0,2600,16113,0,480,0.0,181031.0,166178.0,48771.0,0,0,2183,0,48771.0,9000,0,9000,38928.0,0,0,38928.0,47928.0,34290.0,15365.0,7013.0,0.0,15365.0,60072,-44707,52336,0,0,0,0,-44707,52336,133932,69345,19880.0,18893,27046,0,0.0,0,0,-77777800000000.0,0,0,432.53,18898,-49739.0,97.0,175604.0,109682,-102876,0
61438.0,113380.0,56251.0,5187,8356.0,0,0,0,0,0,3563,4218,0,0,0.0,174818.0,141329.0,51945.0,0,0,0,0,51945.0,19000,0,19000,18160.0,0,0,18160.0,37160.0,24217.0,244413.0,212120.0,83221.0,161192.0,125886,35306,-577302,0,0,0,0,35306,-577302,3237,450,38093.0,37986,44784,0,0.0,0,0,-77777800000000.0,0,0,95.58,38004,37039.0,39.92,69794.0,9493,-66282,0
105412.0,44723.0,82200.0,23212,36042.0,0,0,0,0,0,21298,11242,0,3681,0.0,150135.0,144787.0,25510.0,0,0,3735,0,25510.0,5000,0,5000,44020.0,0,0,44020.0,49020.0,25024.0,209252.0,75419.0,146803.0,62449.0,43797,18652,-33891,0,0,0,0,18652,-33891,2039,43,20648.0,20641,-3217,0,0.0,0,0,-77777800000000.0,0,0,880.4,20641,18437.0,94.22,141454.0,79902,-1822,0
142096.0,3090.0,108194.0,33902,0.0,0,0,0,0,0,7578,31067,0,0,0.0,145186.0,107324.0,13512.0,0,0,0,0,13512.0,51000,0,51000,1115.0,0,0,1115.0,52115.0,57438.0,306657.0,261104.0,272727.0,33930.0,78521,-44591,-84460,0,0,0,0,-44591,-84460,2602,100,-42089.0,-42131,-261265,0,0.0,0,0,-77777800000000.0,0,0,2.19,-42115,-44665.0,97.87,142096.0,128584,-100000,0
89921.0,54415.0,82931.0,6990,52477.0,0,0,0,0,0,12548,15521,0,1938,0.0,144336.0,103732.0,26647.0,0,0,0,0,26647.0,19000,0,19000,51574.0,0,0,51574.0,70574.0,48139.0,252976.0,298526.0,27346.0,225630.0,199072,26558,243371,0,0,0,0,26558,243371,19994,0,46552.0,25035,39476,0,0.0,0,0,-77777800000000.0,0,0,271.44,25089,7387.0,98.66,142398.0,63274,-84754,0
136181.0,0.0,136181.0,0,0.0,0,0,0,0,0,12,1134,0,0,0.0,136181.0,181307.0,10.0,0,0,0,0,10.0,50000,0,50000,4901.0,0,0,4901.0,54901.0,43207.0,15234.0,3619.0,8173.0,7061.0,10648,-3587,-20344,0,0,0,0,-3587,-20344,3370,3845,-4062.0,-4063,-19806,0,0.0,0,0,-77777800000000.0,0,0,9.8,-1488,-1345.0,100.0,136181.0,136171,-7827,0
67275.0,63679.0,61491.0,5784,47249.0,0,0,0,0,0,12336,0,0,0,0.0,130954.0,123164.0,51565.0,0,0,7785,0,51565.0,50000,0,50000,39686.0,0,0,39686.0,89686.0,74442.0,308974.0,305649.0,230679.0,78295.0,108227,-29932,-53191,0,0,0,0,-29932,-53191,1675,14854,-43111.0,-43116,-58694,0,0.0,0,0,-77777800000000.0,0,0,79.37,-43090,-31175.0,87.45,114524.0,15710,-44807,0
111937.0,1036.0,111937.0,0,1036.0,0,0,0,0,0,52307,48228,0,0,0.0,112973.0,117108.0,22784.0,0,0,0,0,22784.0,49000,0,49000,24103.0,0,0,24103.0,73103.0,47136.0,224750.0,202550.0,36559.0,188191.0,151462,36729,73430,0,0,0,0,36729,73430,8660,4,45385.0,42392,39294,0,0.0,0,0,-77777800000000.0,0,0,49.19,42507,34007.0,100.0,112973.0,89153,-63141,0
62278.0,50000.0,40278.0,22000,0.0,0,0,0,0,0,38150,35978,0,0,0.0,112278.0,242148.0,92184.0,0,3700,8716,3700,95884.0,20000,0,20000,99606.0,0,0,99606.0,119606.0,229637.0,315097.0,145183.0,151945.0,163152.0,164661,-1509,-45403,0,0,0,0,-1509,-45403,1,923,-2431.0,-2436,-4842,0,0.0,0,0,-77777800000000.0,0,0,498.03,-2435,2351.0,55.47,62278.0,-29906,-10581,0
69472.0,33192.0,33874.0,35598,10487.0,0,0,0,0,0,27082,38189,0,0,0.0,102664.0,123619.0,3447.0,0,0,3,0,3447.0,9000,0,9000,40761.0,0,0,40761.0,49761.0,121652.0,266037.0,121599.0,179542.0,86495.0,32457,54038,39568,0,0,0,0,54038,39568,1093,0,55131.0,54318,193460,0,0.0,0,0,-77777800000000.0,0,0,452.9,55066,56264.0,77.88,79959.0,66025,-7478,0
85412.0,5850.0,74683.0,10729,5850.0,0,0,0,0,0,0,397412,0,0,0.0,91262.0,314414.0,10754.0,0,0,6379,0,10754.0,99000,0,99000,3055.0,0,0,3055.0,102055.0,123010.0,330233.0,466555.0,188968.0,141265.0,104127,37138,145101,0,0,0,0,37138,145101,4398,101,41435.0,41052,34533,0,0.0,0,0,-77777800000000.0,0,0,3.09,41093,36928.0,100.0,91262.0,74658,-63897,0
58067.0,22555.0,58067.0,0,12266.0,0,0,0,0,0,31986,33491,0,0,0.0,80622.0,40112.0,190904.0,0,0,56359,0,190904.0,10000,0,10000,-6516.0,0,0,-6516.0,3484.0,10054.0,185283.0,165035.0,211563.0,-26280.0,35816,-62096,209429,0,0,0,0,-62096,209429,659,0,-61437.0,-61436,119211,0,0.0,0,0,-77777800000000.0,0,0,-65.16,-61433,-62124.0,87.24,70333.0,-132837,-62615,0
46412.0,25747.0,46412.0,0,14592.0,0,0,0,0,0,0,397412,0,712,0.0,72159.0,23952.0,41609.0,0,0,9946,0,41609.0,50000,0,50000,816.0,0,0,816.0,50816.0,-184061.0,339137.0,340805.0,0.0,339137.0,347888,-8751,31920,0,0,0,0,-8751,31920,6680,0,-2071.0,-2679,7703,0,0.0,0,0,-77777800000000.0,0,0,1.63,-2634,-8483.0,84.54,61004.0,4803,-40881,0
61286.0,1953.0,61286.0,0,1940.0,0,0,0,0,0,0,397412,0,13,0.0,63239.0,40128.0,11158.0,0,0,9762,0,11158.0,9000,0,9000,62876.0,0,0,62876.0,71876.0,52423.0,38840.0,12753.0,3318.0,35522.0,21508,14014,-255238,0,0,0,0,14014,-255238,13942,532,27424.0,27162,234742,0,0.0,0,0,-77777800000000.0,0,0,698.62,30534,12561.0,99.98,63226.0,50128,-34046,0
45599.0,4824.0,45599.0,0,4825.0,0,0,0,0,0,1485,10178,0,0,0.0,50423.0,43651.0,33604.0,0,0,5283,2614,36218.0,61000,0,61000,56279.0,0,0,56279.0,117279.0,120175.0,641581.0,203063.0,358344.0,283237.0,278491,4746,29545,0,0,0,0,4746,29545,13692,28,18410.0,17410,-5025,0,0.0,0,0,-77777800000000.0,0,0,92.26,17452,6294.0,100.0,50424.0,11995,-14528,0
48729.0,130.0,32643.0,16086,71.0,0,0,0,0,0,2290,234,0,0,59.0,48859.0,36886.0,2000.0,0,0,0,0,2000.0,23000,0,23000,-24752.0,0,0,-24752.0,-1752.0,4478.0,150437.0,151312.0,158077.0,-7640.0,37870,-45510,3271,0,0,0,0,-45510,3271,14569,98,-31039.0,-36836,-16001,0,0.0,0,0,-77777800000000.0,0,0,-107.62,-36822,-51468.0,99.88,48800.0,46729,-26574,0
31077.0,14178.0,31077.0,0,14178.0,0,0,0,0,0,4138,23343,0,0,0.0,45255.0,25723.0,3054.0,0,0,0,1844,4898.0,9000,0,9000,7017.0,0,0,7017.0,16017.0,13377.0,62779.0,41397.0,0.0,62779.0,57086,5693,12515,0,0,0,0,5693,12515,1767,0,7460.0,6928,38919,0,0.0,0,0,-77777800000000.0,0,0,77.97,7043,5230.0,100.0,45255.0,28023,-14552,0
7652.0,18535.0,7652.0,0,18535.0,0,0,0,0,0,0,397412,0,0,0.0,26187.0,54619.0,12659.0,0,0,0,0,12659.0,10000,0,10000,-201.0,0,0,-201.0,9799.0,1997.0,130067.0,108248.0,0.0,130067.0,136565,-6498,20205,0,0,0,0,-6498,20205,25312,7368,11446.0,11390,73974,0,0.0,0,0,-77777800000000.0,0,0,-2.01,11401,-3032.0,100.0,26187.0,-5007,-9077,0
5322.0,19679.0,5322.0,0,659.0,0,0,0,0,0,825,8507,0,0,0.0,25001.0,52824.0,89534.0,0,19765,0,19765,109299.0,48000,0,48000,12943.0,0,0,12943.0,60943.0,55360.0,14168.0,147695.0,0.0,14168.0,96966,-82798,143354,0,0,0,0,-82798,143354,342603,1648,258157.0,253002,501658,0,0.0,0,0,-77777800000000.0,0,0,26.96,253012,-116595.0,23.92,5981.0,-84212,17035,0
720.0,22565.0,720.0,0,2565.0,0,0,0,0,0,0,397412,0,0,0.0,23285.0,10151.0,0.0,0,0,0,0,0.0,0,0,0,7303.0,-139,0,7303.0,7164.0,-3965.0,89877.0,609563.0,0.0,89877.0,101579,-11702,-70562,0,0,0,0,-11702,-70562,3938,0,-7764.0,-7768,-69011,0,0.0,0,0,-77777800000000.0,0,0,0.0,-7758,-10775.0,14.11,3285.0,720,-934,0
6442.0,3979.0,6442.0,0,3979.0,0,0,0,0,0,0,397412,0,0,0.0,10421.0,14640.0,4049.0,0,0,0,0,4049.0,0,0,0,10564.0,0,0,10564.0,10564.0,8798.0,153994.0,215800.0,94654.0,59340.0,54353,4987,58233,0,0,0,0,4987,58233,2002,470,6519.0,5929,26788,0,0.0,0,0,-77777800000000.0,0,0,0.0,5931,4372.0,100.0,10421.0,2393,-499,0
78531.0,42350.0,55579.0,22952,26077.0,0,0,0,0,0,26689,22172,0,0,0.0,120881.0,68448.0,87277.0,0,50510,0,50510,137787.0,29000,0,29000,-16001.0,0,0,-16001.0,12999.0,-7215.0,184867.0,186065.0,118078.0,66789.0,67219,-430,51642,0,0,0,784,-430,51642,2488,468,1590.0,993,22622,0,0.0,0,0,100.0,784,0,-55.18,157,-1265.0,86.54,104608.0,-8746,27585,0
119443.0,1363.0,61191.0,58252,863.0,0,0,0,0,0,57275,50621,0,0,0.0,120806.0,74478.0,128523.0,116239,110964,0,-5550,122973.0,51000,0,51000,-71116.0,0,0,-71116.0,-20116.0,-16764.0,110281.0,154365.0,37589.0,72692.0,67122,5570,29921,0,0,0,0,5570,29921,2953,1,8522.0,6204,24659,0,0.0,0,0,0.0,0,0,-139.44,6269,3128.0,99.59,120306.0,-9080,62251,0
44993.0,5.0,15980.0,29013,5.0,0,0,0,0,0,2052,388,0,0,0.0,44998.0,65409.0,59649.0,28726,74193,135,46442,106091.0,9000,0,9000,-67590.0,0,0,-67590.0,-58590.0,-10139.0,111402.0,209230.0,33403.0,77999.0,71941,6058,97519,0,0,0,500,6058,97519,1,4834,1225.0,1208,-26059,0,0.0,0,0,1.71,500,0,-751.0,922,14731.0,100.0,44998.0,-14656,57230,0
17419.0,39481.0,7059.0,10360,34481.0,0,0,0,0,0,3714,1065,0,0,0.0,56900.0,41445.0,67613.0,0,62012,5536,62012,129625.0,50000,0,50000,-43700.0,0,0,-43700.0,6300.0,-20331.0,263786.0,243869.0,191826.0,71960.0,87355,-15395,61949,0,0,0,1757,-15395,61949,8155,2021,-9261.0,-10547,15057,0,0.0,0,0,100.0,1711,0,-87.4,-12063,-15773.0,91.21,51900.0,-50194,65253,0
10381.0,3707.0,6968.0,3413,3707.0,0,0,0,0,0,933,1294,0,0,0.0,14088.0,22016.0,57033.0,56432,61866,0,6611,63644.0,0,0,0,-26846.0,0,0,-26846.0,-26846.0,-23578.0,3035.0,94630.0,0.0,3035.0,24068,-21033,16692,0,0,0,0,-21033,16692,9058,160,-12135.0,-12135,20995,0,0.0,0,0,0.0,0,0,0.0,-12134,-21452.0,100.0,14088.0,-46652,54249,0
52327.0,6610.0,52327.0,0,1404.0,0,0,0,0,0,20578,22790,0,0,0.0,58937.0,9395.0,138842.0,73565,73565,0,-22,138820.0,10000,0,10000,-113213.0,0,0,-113213.0,-103213.0,-20616.0,137466.0,218931.0,0.0,137466.0,59417,78049,22455,0,0,0,136,78049,22455,1724,0,79773.0,71527,45135,0,0.0,0,0,0.18,136,0,-1132.13,71438,69583.0,91.17,53731.0,-86515,53074,0
31825.0,31683.0,31825.0,0,21954.0,0,0,0,0,0,391,589,0,0,0.0,63508.0,59599.0,23263.0,14345,80666,0,66302,89565.0,10000,0,10000,-14360.0,0,0,-14360.0,-4360.0,-1387.0,51935.0,23914.0,29743.0,22192.0,70144,-47952,-3600,0,0,0,0,-47952,-3600,44477,0,-3475.0,-3474,-11877,0,0.0,0,0,0.0,0,0,-143.6,-3473,-44439.0,84.68,53779.0,8562,54645,0
65854.0,0.0,65854.0,0,0.0,0,0,0,0,0,550,9824,0,0,0.0,65854.0,99289.0,46288.0,31870,30277,0,-723,45565.0,0,0,0,17695.0,0,0,17695.0,17695.0,-8782.0,192000.0,210947.0,55523.0,136477.0,173637,-37160,-33407,0,0,0,0,-37160,-33407,3555,0,-33605.0,-33609,-11276,0,0.0,0,0,0.0,0,0,0.0,-33595,-37366.0,100.0,65854.0,19566,-12826,0
32416.0,11125.0,13881.0,18535,588.0,0,0,0,0,0,771,2614,0,0,0.0,43541.0,33059.0,27333.0,0,86202,2853,86202,113535.0,9000,0,9000,-59251.0,0,0,-59251.0,-50251.0,-28081.0,134099.0,39672.0,17915.0,116184.0,158220,-42036,-9157,0,0,0,4557,-42036,-9157,12431,4252,-33857.0,-33854,-7854,0,0.0,0,0,100.0,4645,0,-658.34,-38092,-42861.0,75.8,33004.0,5083,66909,0
27951.0,15219.0,18213.0,9738,15219.0,0,0,0,0,0,2967,1748,0,0,0.0,43170.0,121114.0,9319.0,1787,24616,80,22916,32235.0,31000,0,31000,-56697.0,0,0,-56697.0,-25697.0,6119.0,43842.0,33483.0,33250.0,10592.0,14369,-3777,-13590,0,0,0,1262,-3777,-13590,5043,3269,-2003.0,-12849,31418,0,0.0,0,0,41.16,1250,0,-182.89,-13947,-14451.0,100.0,43170.0,18632,20724,0
55473.0,3146.0,46703.0,8770,3146.0,0,0,0,0,0,6816,40150,0,0,0.0,58619.0,146453.0,22745.0,0,0,22558,0,22745.0,17000,0,17000,-10835.0,0,0,-10835.0,6165.0,-36606.0,118155.0,98942.0,98449.0,19706.0,31135,-11429,-30177,0,0,0,294,-11429,-30177,60,370,-11739.0,-11858,-759,0,0.0,0,0,100.0,294,0,-63.74,-12142,-11451.0,100.0,58619.0,32728,-56195,0
192323.0,71032.0,156904.0,35419,71032.0,0,0,0,0,0,34251,52870,0,0,0.0,263355.0,173801.0,185366.0,135000,143298,10608,2203,187569.0,0,0,0,23869.0,-139,0,23869.0,23730.0,4868.0,193932.0,217125.0,82131.0,111801.0,98529,13272,-57574,0,0,0,4758,13272,-57574,1022,4669,9625.0,9385,4493,0,0.0,0,0,3.43,4801,0,0.0,5003,12666.0,100.0,263355.0,6957,142230,0
23649.0,55408.0,23649.0,0,55408.0,0,0,0,0,0,17996,5569,0,0,0.0,79057.0,48674.0,13310.0,9719,10000,3590,466,13776.0,50000,0,50000,-28878.0,0,0,-28878.0,21122.0,5558.0,124724.0,114870.0,94631.0,30093.0,28805,1288,60162,0,0,0,0,1288,60162,5058,0,6346.0,5388,10853,0,0.0,0,0,0.0,0,0,-57.76,5393,531.0,100.0,79057.0,10339,-29318,0
26419.0,28341.0,21490.0,4929,10218.0,0,0,0,0,0,16276,12737,0,0,0.0,54760.0,50052.0,14390.0,8595,33991,0,24714,39104.0,52000,0,52000,-32778.0,0,0,-32778.0,19222.0,-75280.0,295750.0,310736.0,70856.0,224894.0,220180,4714,21693,0,0,0,0,4714,21693,1022,64,5672.0,5672,10632,0,0.0,0,0,0.0,0,0,-63.03,5672,4587.0,66.9,36637.0,12029,30343,0
42910.0,32998.0,35651.0,7259,2772.0,0,0,0,0,0,434,35129,0,0,0.0,75908.0,72107.0,82284.0,68446,178500,2929,113425,195709.0,1000,0,1000,-120493.0,0,0,-120493.0,-119493.0,-38749.0,230919.0,210543.0,140702.0,90217.0,118199,-27982,-9866,0,0,0,0,-27982,-9866,1040,1102,-28044.0,-28178,71862,0,0.0,0,0,0.0,0,0,-12049.3,-28175,-28264.0,60.18,45682.0,-39374,135822,0
81612.0,38171.0,81612.0,0,0.0,0,0,0,0,0,26070,33353,0,0,0.0,119783.0,112179.0,62305.0,4778,4641,55108,-120,62185.0,50000,0,50000,-4352.0,0,0,-4352.0,45648.0,-85244.0,166866.0,369343.0,176816.0,-9950.0,7933,-17883,-7641,0,0,0,0,-17883,-7641,881,115,-17117.0,-17122,-7205,0,0.0,0,0,0.0,0,0,-8.7,-16654,-17915.0,68.13,81612.0,19307,-31649,0
103462.0,10378.0,80800.0,22662,348.0,0,0,0,0,0,68531,81310,0,0,0.0,113840.0,77285.0,120348.0,42755,46544,47026,5347,125695.0,4000,0,4000,17156.0,0,0,17156.0,21156.0,1059.0,271146.0,167148.0,147212.0,123934.0,155662,-31728,-12613,0,0,0,1426,-31728,-12613,4793,2351,-29286.0,-29298,-5104,0,0.0,0,0,3.0,1322,0,428.9,-30660,-31506.0,91.19,103810.0,-16886,-3325,0
51878.0,96173.0,6245.0,45633,22963.0,0,0,0,0,0,2346,7331,0,0,0.0,148051.0,132313.0,13406.0,11834,56097,0,43617,57023.0,98000,0,98000,21662.0,0,0,21662.0,119662.0,-70694.0,52847.0,103379.0,32854.0,19993.0,32218,-12225,3438,0,0,0,1186,-12225,3438,3802,1065,-9488.0,-9491,17917,0,0.0,0,0,9.04,1176,0,22.1,-10429,-11052.0,50.55,74841.0,38472,51887,0
193486.0,25011.0,86588.0,106898,5011.0,0,0,0,0,0,20444,79911,0,0,0.0,218497.0,177729.0,129928.0,90970,144843,26990,61953,191881.0,51000,0,51000,-96843.0,0,0,-96843.0,-45843.0,69163.0,265579.0,176332.0,164875.0,100704.0,96407,4297,72309,0,0,0,6437,4297,72309,10451,6195,8553.0,3837,69842,0,0.0,0,0,6.21,6028,0,-189.89,-1273,-193.0,90.85,198497.0,63558,110908,0
246169.0,42280.0,110249.0,135920,12869.0,0,0,0,0,0,50803,67535,0,0,0.0,288449.0,335442.0,160558.0,100000,102181,13603,2446,163004.0,15000,0,15000,78098.0,0,0,78098.0,93098.0,47437.0,469613.0,354976.0,363013.0,106600.0,89742,16858,755,0,0,0,696,16858,755,4,789,16073.0,12689,-16163,0,0.0,0,0,0.69,696,0,520.65,12012,13639.0,89.8,259038.0,85611,98312,0
71449.0,50456.0,60530.0,10919,47456.0,0,0,0,0,0,5705,276466,0,0,0.0,121905.0,90207.0,63584.0,50829,107644,3528,59914,123498.0,100000,0,100000,-78191.0,0,0,-78191.0,21809.0,-1969.0,125704.0,238762.0,17769.0,107935.0,102463,5472,-78141,0,0,0,3558,5472,-78141,1936,3708,3700.0,364,17256,0,0.0,0,0,6.91,3773,0,-78.19,-3396,1714.0,97.54,118905.0,7865,33392,0
45815.0,21187.0,25310.0,20505,10941.0,0,0,0,0,0,18181,19714,0,0,0.0,67002.0,35245.0,165433.0,89676,89397,915,2301,167734.0,28000,0,28000,-115573.0,0,0,-115573.0,-87573.0,-74829.0,84852.0,221065.0,67034.0,17818.0,101569,-83751,8570,0,0,0,0,-83751,8570,11969,9849,-81631.0,-81632,-588,0,0.0,0,0,0.0,0,0,-412.76,-81632,-84789.0,84.71,56756.0,-119618,59638,0
20647.0,12969.0,20647.0,0,2171.0,0,0,0,0,0,230,1398,0,1500,0.0,33616.0,38611.0,61710.0,58896,59435,0,-565,61145.0,10000,0,10000,-57450.0,0,0,-57450.0,-47450.0,-46914.0,40085.0,21825.0,64944.0,-24859.0,36939,-61798,-54876,0,0,0,1558,-61798,-54876,20172,1617,-43243.0,-43249,-70175,0,0.0,0,0,2.74,1657,0,-574.5,-44703,-62291.0,67.88,22818.0,-41063,58953,0
24624.0,64456.0,24624.0,0,34256.0,0,0,0,0,0,19396,17569,0,200,0.0,89080.0,132076.0,31462.0,0,0,0,0,31462.0,10000,0,10000,-12250.0,0,0,-12250.0,-2250.0,20171.0,222576.0,158149.0,0.0,222576.0,234656,-12080,53368,0,0,0,196,-12080,53368,2020,270,-10330.0,-12748,83490,0,0.0,0,0,100.0,196,0,-122.5,-12936,-14323.0,66.1,58880.0,-6838,-12851,0
220323.0,40639.0,143558.0,76765,20639.0,0,0,0,0,0,110027,114709,0,0,0.0,260962.0,162155.0,242246.0,179484,180842,34760,1247,243493.0,50000,0,50000,-55678.0,0,0,-55678.0,-5678.0,38102.0,498513.0,615591.0,363900.0,134613.0,103696,30917,103050,0,0,0,6807,30917,103050,2224,6701,26440.0,21309,14120,0,0.0,0,0,3.7,6894,0,-111.36,15536,25576.0,92.34,240962.0,-21923,196309,0
33850.0,0.0,33850.0,0,0.0,0,0,0,0,0,12398,11403,0,0,0.0,33850.0,34527.0,2114.0,563,563,708,-11,2103.0,15000,0,15000,2029.0,0,0,2029.0,17029.0,32513.0,61815.0,67036.0,6473.0,55342.0,42568,12774,16707,0,0,0,0,12774,16707,2320,48,15046.0,13744,50376,0,0.0,0,0,0.0,0,0,13.53,13744,11435.0,100.0,33850.0,31736,-3248,0
79761.0,18266.0,68563.0,11198,3.0,0,0,0,0,0,3667,17172,0,0,0.0,98027.0,69898.0,96915.0,77865,113175,0,31620,128535.0,50000,0,50000,-70004.0,0,0,-70004.0,-20004.0,215213.0,125357.0,164160.0,13864.0,111493.0,150990,-39497,-6957,0,0,0,0,-39497,-6957,9720,0,-29777.0,-29773,-38388,0,0.0,0,0,0.0,0,0,-140.01,-29739,-39259.0,81.37,79764.0,-17154,95294,0
81722.0,10350.0,69560.0,12162,0.0,0,0,0,0,0,58544,52115,0,0,0.0,92072.0,72077.0,168968.0,84748,39115,1684,-45165,123803.0,0,0,0,11677.0,0,0,11677.0,11677.0,-31856.0,95304.0,71622.0,72656.0,22648.0,8686,13962,23486,0,0,0,3325,13962,23486,28322,2699,39585.0,38729,97374,0,0.0,0,0,3.61,3170,0,0.0,35307,16714.0,88.76,81722.0,-87246,21418,0
54367.0,40215.0,54367.0,0,2.0,0,0,0,0,0,1771,5534,0,0,0.0,94582.0,48884.0,1000.0,0,42320,0,42320,43320.0,161000,0,161000,-74338.0,0,0,-74338.0,86662.0,92317.0,286756.0,321780.0,128867.0,157889.0,95592,62297,42375,0,0,0,977,62297,42375,938,1137,62098.0,59286,12360,0,0.0,0,0,100.0,977,0,-46.17,58255,59491.0,57.48,54369.0,53367,10921,0
58133.0,61957.0,37198.0,20935,21957.0,0,0,0,0,0,21186,20101,0,0,0.0,120090.0,98699.0,60978.0,2032,2000,31901,88,61066.0,10000,0,10000,55443.0,0,0,55443.0,65443.0,101098.0,287841.0,149183.0,154169.0,133672.0,95747,37925,35346,0,0,0,0,37925,35346,9321,2,47244.0,46617,28667,0,0.0,0,0,0.0,0,0,554.43,46659,50214.0,66.69,80090.0,-2845,-9314,0
41703.0,0.0,41703.0,0,0.0,0,0,0,0,0,4,18307,0,0,0.0,41703.0,38253.0,50938.0,50280,45003,658,-6690,44248.0,21000,0,21000,8.0,0,0,8.0,21008.0,10044.0,11394.0,12954.0,1294.0,10100.0,11813,-1713,4454,0,0,0,2369,-1713,4454,16,2394,-4091.0,-4091,-2126,0,0.0,0,0,4.53,2388,0,0.04,-6270,-1608.0,100.0,41703.0,-9235,-21407,0
99118.0,18683.0,71895.0,27223,18683.0,0,0,0,0,0,19529,381,0,0,0.0,117801.0,145207.0,96117.0,16418,39611,17532,23642,119759.0,50000,0,50000,34080.0,0,0,34080.0,84080.0,54275.0,288031.0,108549.0,208980.0,79051.0,40762,38289,-7064,0,0,0,0,38289,-7064,62,2,38349.0,36343,-13417,0,0.0,0,0,0.0,0,0,68.16,36343,36844.0,100.0,117801.0,3001,32967,0
13739.0,184.0,4001.0,9738,4.0,0,0,0,0,0,1398,66,0,0,0.0,13923.0,3886.0,127120.0,0,56822,0,56822,183942.0,5000,0,5000,-116222.0,0,0,-116222.0,-111222.0,86066.0,58825.0,106123.0,41428.0,17397.0,41144,-23747,-32991,0,0,0,655,-23747,-32991,0,1155,-24902.0,-24904,-59182,0,0.0,0,0,100.0,655,0,-2324.44,-25512,-23823.0,98.71,13743.0,-113381,52287,0
